Id do registro,Id do registro,Id do registro,Id do registro,ID da Empresa,ID da Empresa,ID da Empresa,ID da Empresa,ID do Negócio,ID do Negócio,ID do Negócio,ID do Negócio,Nome do Contato,Nome do Contato,Nome do Contato,Nome do Contato,Responsável,Responsável,Responsável,Responsável,Equipe,Equipe,Equipe,Equipe,Nível de Relacionamento,Nível de Relacionamento,Nível de Relacionamento,Nível de Relacionamento,Data de Criação,Data de Criação,Data de Criação,Data de Criação,Atualizado em,Atualizado em,Atualizado em,Atualizado em,Função de Compra,Função de Compra,Função de Compra,Função de Compra,Função de Impacto,Função de Impacto,Função de Impacto,Função de Impacto,Função de Formalização,Função de Formalização,Função de Formalização,Função de Formalização,Assinante,Assinante,Assinante,Assinante,Cargo,Cargo,Cargo,Cargo,Departamento,Departamento,Departamento,Departamento,Área,Área,Área,Área,Equipe.1,Equipe.1,Equipe.1,Equipe.1,Líder Direto,Líder Direto,Líder Direto,Líder Direto,Telefone Fixo,Telefone Fixo,Telefone Fixo,Telefone Fixo,Número de Celular,Número de Celular,Número de Celular,Número de Celular,E-mail,E-mail,E-mail,E-mail,URL do Linkedin,URL do Linkedin,URL do Linkedin,URL do Linkedin,Instagram,Instagram,Instagram,Instagram,Endereço,Endereço,Endereço,Endereço,Canal Preferido,Canal Preferido,Canal Preferido,Canal Preferido,RG,RG,RG,RG,CPF,CPF,CPF,CPF,Estado Civil,Estado Civil,Estado Civil,Estado Civil,Profissão,Profissão,Profissão,Profissão,Idade,Idade,Idade,Idade,Sexo,Sexo,Sexo,Sexo,Data de Nascimento,Data de Nascimento,Data de Nascimento,Data de Nascimento
4499,4499,4499,4499,5499,5499,5499,5499,6499,6499,6499,6499,Aline Alves,Aline Alves,Aline Alves,Aline Alves,Luiza Aduan,Luiza Aduan,Luiza Aduan,Luiza Aduan,Customer Success,Customer Success,Customer Success,Customer Success,Alto,Alto,Alto,Alto,28/06/2024,28/06/2024,28/06/2024,28/06/2024,28/06/2024,28/06/2024,28/06/2024,28/06/2024,Bloqueador,Bloqueador,Bloqueador,Bloqueador,Admin,Admin,Admin,Admin,Testemunha,Testemunha,Testemunha,Testemunha,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Diretor,Diretor,Diretor,Diretor,Marketing,Marketing,Marketing,Marketing,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Operações,C-Level,C-Level,C-Level,C-Level,+55 (11) 3000-2229,+55 (11) 3000-2229,+55 (11) 3000-2229,+55 (11) 3000-2229,+55 (11) 99374-7655,+55 (11) 99374-7655,+55 (11) 99374-7655,+55 (11) 99374-7655,aline.alves@gmail.com,aline.alves@gmail.com,aline.alves@gmail.com,aline.alves@gmail.com,http://linkedin.com/in/alinealves,http://linkedin.com/in/alinealves,http://linkedin.com/in/alinealves,http://linkedin.com/in/alinealves,@alinealves,@alinealves,@alinealves,@alinealves,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Telefone,Telefone,Telefone,Telefone,253308283,253308283,253308283,253308283,123.456.789-09,123.456.789-09,123.456.789-09,123.456.789-09,Casado,Casado,Casado,Casado,Empreendedor,Empreendedor,Empreendedor,Empreendedor,22,22,22,22,Masculino,Masculino,Masculino,Masculino,01/05/1990,01/05/1990,01/05/1990,01/05/1990
2514,2514,2514,2514,3514,3514,3514,3514,4514,4514,4514,4514,Lucas Gomes,Lucas Gomes,Lucas Gomes,Lucas Gomes,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Onboarding,Onboarding,Onboarding,Onboarding,Médio,Médio,Médio,Médio,29/06/2024,29/06/2024,29/06/2024,29/06/2024,29/06/2024,29/06/2024,29/06/2024,29/06/2024,Bloqueador,Bloqueador,Bloqueador,Bloqueador,Usuário,Usuário,Usuário,Usuário,Signatário,Signatário,Signatário,Signatário,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,Head,Head,Head,Head,Marketing,Marketing,Marketing,Marketing,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Diretor,Diretor,Diretor,Diretor,+55 (11) 3000-7077,+55 (11) 3000-7077,+55 (11) 3000-7077,+55 (11) 3000-7077,+55 (11) 98761-8273,+55 (11) 98761-8273,+55 (11) 98761-8273,+55 (11) 98761-8273,lucas.gomes@gmail.com,lucas.gomes@gmail.com,lucas.gomes@gmail.com,lucas.gomes@gmail.com,http://linkedin.com/in/lucasgomes,http://linkedin.com/in/lucasgomes,http://linkedin.com/in/lucasgomes,http://linkedin.com/in/lucasgomes,@lucasgomes,@lucasgomes,@lucasgomes,@lucasgomes,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",E-mail,E-mail,E-mail,E-mail,527385805,527385805,527385805,527385805,987.654.321-00,987.654.321-00,987.654.321-00,987.654.321-00,Casado,Casado,Casado,Casado,Engenheiro,Engenheiro,Engenheiro,Engenheiro,29,29,29,29,Feminino,Feminino,Feminino,Feminino,02/05/1990,02/05/1990,02/05/1990,02/05/1990
3516,3516,3516,3516,4516,4516,4516,4516,5516,5516,5516,5516,Carlos Pereira,Carlos Pereira,Carlos Pereira,Carlos Pereira,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Vendas,Vendas,Vendas,Vendas,Médio,Médio,Médio,Médio,30/06/2024,30/06/2024,30/06/2024,30/06/2024,30/06/2024,30/06/2024,30/06/2024,30/06/2024,Bloqueador,Bloqueador,Bloqueador,Bloqueador,Admin,Admin,Admin,Admin,Signatário,Signatário,Signatário,Signatário,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Gerente,Gerente,Gerente,Gerente,Jurídico,Jurídico,Jurídico,Jurídico,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Head,Head,Head,Head,+55 (11) 3000-9047,+55 (11) 3000-9047,+55 (11) 3000-9047,+55 (11) 3000-9047,+55 (11) 98409-3009,+55 (11) 98409-3009,+55 (11) 98409-3009,+55 (11) 98409-3009,carlos.pereira@gmail.com,carlos.pereira@gmail.com,carlos.pereira@gmail.com,carlos.pereira@gmail.com,http://linkedin.com/in/carlospereira,http://linkedin.com/in/carlospereira,http://linkedin.com/in/carlospereira,http://linkedin.com/in/carlospereira,@carlospereira,@carlospereira,@carlospereira,@carlospereira,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Telefone,Telefone,Telefone,Telefone,865975088,865975088,865975088,865975088,456.789.123-64,456.789.123-64,456.789.123-64,456.789.123-64,Divorciado,Divorciado,Divorciado,Divorciado,Economista,Economista,Economista,Economista,22,22,22,22,Não Binário,Não Binário,Não Binário,Não Binário,03/05/1990,03/05/1990,03/05/1990,03/05/1990
8336,8336,8336,8336,9336,9336,9336,9336,10336,10336,10336,10336,Luiz Ferreira,Luiz Ferreira,Luiz Ferreira,Luiz Ferreira,Luiza Aduan,Luiza Aduan,Luiza Aduan,Luiza Aduan,Customer Success,Customer Success,Customer Success,Customer Success,Alto,Alto,Alto,Alto,01/07/2024,01/07/2024,01/07/2024,01/07/2024,01/07/2024,01/07/2024,01/07/2024,01/07/2024,Bloqueador,Bloqueador,Bloqueador,Bloqueador,Admin,Admin,Admin,Admin,Testemunha,Testemunha,Testemunha,Testemunha,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,C-Level,C-Level,C-Level,C-Level,Tecnologia,Tecnologia,Tecnologia,Tecnologia,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,CEO,CEO,CEO,CEO,+55 (11) 3000-4292,+55 (11) 3000-4292,+55 (11) 3000-4292,+55 (11) 3000-4292,+55 (11) 99622-3275,+55 (11) 99622-3275,+55 (11) 99622-3275,+55 (11) 99622-3275,luiz.ferreira@gmail.com,luiz.ferreira@gmail.com,luiz.ferreira@gmail.com,luiz.ferreira@gmail.com,http://linkedin.com/in/luizferreira,http://linkedin.com/in/luizferreira,http://linkedin.com/in/luizferreira,http://linkedin.com/in/luizferreira,@luizferreira,@luizferreira,@luizferreira,@luizferreira,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Telefone,Telefone,Telefone,Telefone,694875990,694875990,694875990,694875990,321.654.987-91,321.654.987-91,321.654.987-91,321.654.987-91,Solteiro,Solteiro,Solteiro,Solteiro,Gerente,Gerente,Gerente,Gerente,23,23,23,23,Masculino,Masculino,Masculino,Masculino,04/05/1990,04/05/1990,04/05/1990,04/05/1990
6731,6731,6731,6731,7731,7731,7731,7731,8731,8731,8731,8731,Juliana Lima,Juliana Lima,Juliana Lima,Juliana Lima,Luiza Aduan,Luiza Aduan,Luiza Aduan,Luiza Aduan,Customer Success,Customer Success,Customer Success,Customer Success,Baixo,Baixo,Baixo,Baixo,02/07/2024,02/07/2024,02/07/2024,02/07/2024,02/07/2024,02/07/2024,02/07/2024,02/07/2024,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Campeão,Campeão,Campeão,Campeão,Testemunha,Testemunha,Testemunha,Testemunha,Responsável pelo Financeiro,Responsável pelo Financeiro,Responsável pelo Financeiro,Responsável pelo Financeiro,Coordenador,Coordenador,Coordenador,Coordenador,Jurídico,Jurídico,Jurídico,Jurídico,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Gerente,Gerente,Gerente,Gerente,+55 (11) 3000-2208,+55 (11) 3000-2208,+55 (11) 3000-2208,+55 (11) 3000-2208,+55 (11) 98256-6194,+55 (11) 98256-6194,+55 (11) 98256-6194,+55 (11) 98256-6194,juliana.lima@gmail.com,juliana.lima@gmail.com,juliana.lima@gmail.com,juliana.lima@gmail.com,http://linkedin.com/in/julianalima,http://linkedin.com/in/julianalima,http://linkedin.com/in/julianalima,http://linkedin.com/in/julianalima,@julianalima,@julianalima,@julianalima,@julianalima,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",E-mail,E-mail,E-mail,E-mail,237798236,237798236,237798236,237798236,654.321.789-82,654.321.789-82,654.321.789-82,654.321.789-82,Separado,Separado,Separado,Separado,Empreendedor,Empreendedor,Empreendedor,Empreendedor,26,26,26,26,Feminino,Feminino,Feminino,Feminino,05/05/1990,05/05/1990,05/05/1990,05/05/1990
2654,2654,2654,2654,3654,3654,3654,3654,4654,4654,4654,4654,Rafael Oliveira,Rafael Oliveira,Rafael Oliveira,Rafael Oliveira,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Onboarding,Onboarding,Onboarding,Onboarding,Baixo,Baixo,Baixo,Baixo,03/07/2024,03/07/2024,03/07/2024,03/07/2024,03/07/2024,03/07/2024,03/07/2024,03/07/2024,Influenciador,Influenciador,Influenciador,Influenciador,Usuário,Usuário,Usuário,Usuário,Testemunha,Testemunha,Testemunha,Testemunha,Responsável pelo Financeiro,Responsável pelo Financeiro,Responsável pelo Financeiro,Responsável pelo Financeiro,Analista,Analista,Analista,Analista,Vendas,Vendas,Vendas,Vendas,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Coordenador,Coordenador,Coordenador,Coordenador,+55 (11) 3000-4694,+55 (11) 3000-4694,+55 (11) 3000-4694,+55 (11) 3000-4694,+55 (11) 98708-9501,+55 (11) 98708-9501,+55 (11) 98708-9501,+55 (11) 98708-9501,rafael.oliveira@gmail.com,rafael.oliveira@gmail.com,rafael.oliveira@gmail.com,rafael.oliveira@gmail.com,http://linkedin.com/in/rafaeloliveira,http://linkedin.com/in/rafaeloliveira,http://linkedin.com/in/rafaeloliveira,http://linkedin.com/in/rafaeloliveira,@rafaeloliveira,@rafaeloliveira,@rafaeloliveira,@rafaeloliveira,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Telefone,Telefone,Telefone,Telefone,781887358,781887358,781887358,781887358,159.357.486-06,159.357.486-06,159.357.486-06,159.357.486-06,Divorciado,Divorciado,Divorciado,Divorciado,Gerente,Gerente,Gerente,Gerente,52,52,52,52,Masculino,Masculino,Masculino,Masculino,06/05/1990,06/05/1990,06/05/1990,06/05/1990
9915,9915,9915,9915,10915,10915,10915,10915,11915,11915,11915,11915,Luiz Gomes,Luiz Gomes,Luiz Gomes,Luiz Gomes,Luiza Aduan,Luiza Aduan,Luiza Aduan,Luiza Aduan,Vendas,Vendas,Vendas,Vendas,Baixo,Baixo,Baixo,Baixo,04/07/2024,04/07/2024,04/07/2024,04/07/2024,04/07/2024,04/07/2024,04/07/2024,04/07/2024,Bloqueador,Bloqueador,Bloqueador,Bloqueador,Usuário,Usuário,Usuário,Usuário,Testemunha,Testemunha,Testemunha,Testemunha,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,Coordenador,Coordenador,Coordenador,Coordenador,Financeiro,Financeiro,Financeiro,Financeiro,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Planejamento,Gerente,Gerente,Gerente,Gerente,+55 (11) 3000-1674,+55 (11) 3000-1674,+55 (11) 3000-1674,+55 (11) 3000-1674,+55 (11) 99690-1464,+55 (11) 99690-1464,+55 (11) 99690-1464,+55 (11) 99690-1464,luiz.gomes@gmail.com,luiz.gomes@gmail.com,luiz.gomes@gmail.com,luiz.gomes@gmail.com,http://linkedin.com/in/luizgomes,http://linkedin.com/in/luizgomes,http://linkedin.com/in/luizgomes,http://linkedin.com/in/luizgomes,@luizgomes,@luizgomes,@luizgomes,@luizgomes,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",E-mail,E-mail,E-mail,E-mail,799145494,799145494,799145494,799145494,246.810.121-90,246.810.121-90,246.810.121-90,246.810.121-90,Separado,Separado,Separado,Separado,Engenheiro,Engenheiro,Engenheiro,Engenheiro,49,49,49,49,Não Binário,Não Binário,Não Binário,Não Binário,07/05/1990,07/05/1990,07/05/1990,07/05/1990
4874,4874,4874,4874,5874,5874,5874,5874,6874,6874,6874,6874,Bruno Alves,Bruno Alves,Bruno Alves,Bruno Alves,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Vendas,Vendas,Vendas,Vendas,Alto,Alto,Alto,Alto,05/07/2024,05/07/2024,05/07/2024,05/07/2024,05/07/2024,05/07/2024,05/07/2024,05/07/2024,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Admin,Admin,Admin,Admin,Signatário,Signatário,Signatário,Signatário,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,CEO,CEO,CEO,CEO,Gestão,Gestão,Gestão,Gestão,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,,,,,+55 (11) 3000-1981,+55 (11) 3000-1981,+55 (11) 3000-1981,+55 (11) 3000-1981,+55 (11) 98323-8202,+55 (11) 98323-8202,+55 (11) 98323-8202,+55 (11) 98323-8202,bruno.alves@gmail.com,bruno.alves@gmail.com,bruno.alves@gmail.com,bruno.alves@gmail.com,http://linkedin.com/in/brunoalves,http://linkedin.com/in/brunoalves,http://linkedin.com/in/brunoalves,http://linkedin.com/in/brunoalves,@brunoalves,@brunoalves,@brunoalves,@brunoalves,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Whatsapp,Whatsapp,Whatsapp,Whatsapp,465278987,465278987,465278987,465278987,357.951.486-52,357.951.486-52,357.951.486-52,357.951.486-52,Divorciado,Divorciado,Divorciado,Divorciado,Administrador,Administrador,Administrador,Administrador,26,26,26,26,Feminino,Feminino,Feminino,Feminino,08/05/1990,08/05/1990,08/05/1990,08/05/1990
7367,7367,7367,7367,8367,8367,8367,8367,9367,9367,9367,9367,Gabriel Rodrigues,Gabriel Rodrigues,Gabriel Rodrigues,Gabriel Rodrigues,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Vendas,Vendas,Vendas,Vendas,Alto,Alto,Alto,Alto,06/07/2024,06/07/2024,06/07/2024,06/07/2024,06/07/2024,06/07/2024,06/07/2024,06/07/2024,Bloqueador,Bloqueador,Bloqueador,Bloqueador,Admin,Admin,Admin,Admin,Testemunha,Testemunha,Testemunha,Testemunha,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,Diretor,Diretor,Diretor,Diretor,Jurídico,Jurídico,Jurídico,Jurídico,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,C-Level,C-Level,C-Level,C-Level,+55 (11) 3000-2586,+55 (11) 3000-2586,+55 (11) 3000-2586,+55 (11) 3000-2586,+55 (11) 98103-5754,+55 (11) 98103-5754,+55 (11) 98103-5754,+55 (11) 98103-5754,gabriel.rodrigues@gmail.com,gabriel.rodrigues@gmail.com,gabriel.rodrigues@gmail.com,gabriel.rodrigues@gmail.com,http://linkedin.com/in/gabrielrodrigues,http://linkedin.com/in/gabrielrodrigues,http://linkedin.com/in/gabrielrodrigues,http://linkedin.com/in/gabrielrodrigues,@gabrielrodrigues,@gabrielrodrigues,@gabrielrodrigues,@gabrielrodrigues,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Whatsapp,Whatsapp,Whatsapp,Whatsapp,271476207,271476207,271476207,271476207,123.456.789-09,123.456.789-09,123.456.789-09,123.456.789-09,Solteiro,Solteiro,Solteiro,Solteiro,Empreendedor,Empreendedor,Empreendedor,Empreendedor,49,49,49,49,Não Binário,Não Binário,Não Binário,Não Binário,09/05/1990,09/05/1990,09/05/1990,09/05/1990
6443,6443,6443,6443,7443,7443,7443,7443,8443,8443,8443,8443,João Santos,João Santos,João Santos,João Santos,Luiza Aduan,Luiza Aduan,Luiza Aduan,Luiza Aduan,Customer Success,Customer Success,Customer Success,Customer Success,Médio,Médio,Médio,Médio,07/07/2024,07/07/2024,07/07/2024,07/07/2024,07/07/2024,07/07/2024,07/07/2024,07/07/2024,Bloqueador,Bloqueador,Bloqueador,Bloqueador,Campeão,Campeão,Campeão,Campeão,Testemunha,Testemunha,Testemunha,Testemunha,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Sem Função de Faturamento,Head,Head,Head,Head,Vendas,Vendas,Vendas,Vendas,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Diretor,Diretor,Diretor,Diretor,+55 (11) 3000-4944,+55 (11) 3000-4944,+55 (11) 3000-4944,+55 (11) 3000-4944,+55 (11) 98440-6781,+55 (11) 98440-6781,+55 (11) 98440-6781,+55 (11) 98440-6781,joão.santos@gmail.com,joão.santos@gmail.com,joão.santos@gmail.com,joão.santos@gmail.com,http://linkedin.com/in/joãosantos,http://linkedin.com/in/joãosantos,http://linkedin.com/in/joãosantos,http://linkedin.com/in/joãosantos,@joãosantos,@joãosantos,@joãosantos,@joãosantos,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",E-mail,E-mail,E-mail,E-mail,741580895,741580895,741580895,741580895,987.654.321-00,987.654.321-00,987.654.321-00,987.654.321-00,Divorciado,Divorciado,Divorciado,Divorciado,Gerente,Gerente,Gerente,Gerente,18,18,18,18,Masculino,Masculino,Masculino,Masculino,10/05/1990,10/05/1990,10/05/1990,10/05/1990
5996,5996,5996,5996,6996,6996,6996,6996,7996,7996,7996,7996,Ana Alves,Ana Alves,Ana Alves,Ana Alves,Luiza Aduan,Luiza Aduan,Luiza Aduan,Luiza Aduan,Customer Success,Customer Success,Customer Success,Customer Success,Médio,Médio,Médio,Médio,08/07/2024,08/07/2024,08/07/2024,08/07/2024,08/07/2024,08/07/2024,08/07/2024,08/07/2024,Influenciador,Influenciador,Influenciador,Influenciador,Campeão,Campeão,Campeão,Campeão,Testemunha,Testemunha,Testemunha,Testemunha,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,Gerente,Gerente,Gerente,Gerente,Vendas,Vendas,Vendas,Vendas,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Head,Head,Head,Head,+55 (11) 3000-1838,+55 (11) 3000-1838,+55 (11) 3000-1838,+55 (11) 3000-1838,+55 (11) 99167-4189,+55 (11) 99167-4189,+55 (11) 99167-4189,+55 (11) 99167-4189,ana.alves@gmail.com,ana.alves@gmail.com,ana.alves@gmail.com,ana.alves@gmail.com,http://linkedin.com/in/anaalves,http://linkedin.com/in/anaalves,http://linkedin.com/in/anaalves,http://linkedin.com/in/anaalves,@anaalves,@anaalves,@anaalves,@anaalves,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Telefone,Telefone,Telefone,Telefone,514838889,514838889,514838889,514838889,456.789.123-64,456.789.123-64,456.789.123-64,456.789.123-64,Divorciado,Divorciado,Divorciado,Divorciado,Gerente,Gerente,Gerente,Gerente,57,57,57,57,Masculino,Masculino,Masculino,Masculino,11/05/1990,11/05/1990,11/05/1990,11/05/1990
5991,5991,5991,5991,6991,6991,6991,6991,7991,7991,7991,7991,Maria Lima,Maria Lima,Maria Lima,Maria Lima,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Onboarding,Onboarding,Onboarding,Onboarding,Alto,Alto,Alto,Alto,09/07/2024,09/07/2024,09/07/2024,09/07/2024,09/07/2024,09/07/2024,09/07/2024,09/07/2024,Influenciador,Influenciador,Influenciador,Influenciador,Admin,Admin,Admin,Admin,Testemunha,Testemunha,Testemunha,Testemunha,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,Coordenador,Coordenador,Coordenador,Coordenador,Tecnologia,Tecnologia,Tecnologia,Tecnologia,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Desenvolvimento,Gerente,Gerente,Gerente,Gerente,+55 (11) 3000-9341,+55 (11) 3000-9341,+55 (11) 3000-9341,+55 (11) 3000-9341,+55 (11) 98822-9193,+55 (11) 98822-9193,+55 (11) 98822-9193,+55 (11) 98822-9193,maria.lima@gmail.com,maria.lima@gmail.com,maria.lima@gmail.com,maria.lima@gmail.com,http://linkedin.com/in/marialima,http://linkedin.com/in/marialima,http://linkedin.com/in/marialima,http://linkedin.com/in/marialima,@marialima,@marialima,@marialima,@marialima,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",E-mail,E-mail,E-mail,E-mail,866213410,866213410,866213410,866213410,321.654.987-91,321.654.987-91,321.654.987-91,321.654.987-91,Viúvo,Viúvo,Viúvo,Viúvo,Empreendedor,Empreendedor,Empreendedor,Empreendedor,56,56,56,56,Não Binário,Não Binário,Não Binário,Não Binário,12/05/1990,12/05/1990,12/05/1990,12/05/1990
4903,4903,4903,4903,5903,5903,5903,5903,6903,6903,6903,6903,Luiz Alves,Luiz Alves,Luiz Alves,Luiz Alves,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Rafael Giacomini,Onboarding,Onboarding,Onboarding,Onboarding,Médio,Médio,Médio,Médio,10/07/2024,10/07/2024,10/07/2024,10/07/2024,10/07/2024,10/07/2024,10/07/2024,10/07/2024,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Tomador de Decisão,Usuário,Usuário,Usuário,Usuário,Testemunha,Testemunha,Testemunha,Testemunha,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,Gerente,Gerente,Gerente,Gerente,Vendas,Vendas,Vendas,Vendas,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Executivo,Head,Head,Head,Head,+55 (11) 3000-9311,+55 (11) 3000-9311,+55 (11) 3000-9311,+55 (11) 3000-9311,+55 (11) 99696-9351,+55 (11) 99696-9351,+55 (11) 99696-9351,+55 (11) 99696-9351,luiz.alves@gmail.com,luiz.alves@gmail.com,luiz.alves@gmail.com,luiz.alves@gmail.com,http://linkedin.com/in/luizalves,http://linkedin.com/in/luizalves,http://linkedin.com/in/luizalves,http://linkedin.com/in/luizalves,@luizalves,@luizalves,@luizalves,@luizalves,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Whatsapp,Whatsapp,Whatsapp,Whatsapp,975903641,975903641,975903641,975903641,654.321.789-82,654.321.789-82,654.321.789-82,654.321.789-82,Casado,Casado,Casado,Casado,Administrador,Administrador,Administrador,Administrador,55,55,55,55,Feminino,Feminino,Feminino,Feminino,13/05/1990,13/05/1990,13/05/1990,13/05/1990
3729,3729,3729,3729,4729,4729,4729,4729,5729,5729,5729,5729,Patrícia Gomes,Patrícia Gomes,Patrícia Gomes,Patrícia Gomes,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Alexandre Bazzi,Vendas,Vendas,Vendas,Vendas,Alto,Alto,Alto,Alto,11/07/2024,11/07/2024,11/07/2024,11/07/2024,11/07/2024,11/07/2024,11/07/2024,11/07/2024,Bloqueador,Bloqueador,Bloqueador,Bloqueador,Usuário,Usuário,Usuário,Usuário,Signatário,Signatário,Signatário,Signatário,Time Financeiro,Time Financeiro,Time Financeiro,Time Financeiro,Gerente,Gerente,Gerente,Gerente,Marketing,Marketing,Marketing,Marketing,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Operações,Head,Head,Head,Head,+55 (11) 3000-8871,+55 (11) 3000-8871,+55 (11) 3000-8871,+55 (11) 3000-8871,+55 (11) 98349-9589,+55 (11) 98349-9589,+55 (11) 98349-9589,+55 (11) 98349-9589,patrícia.gomes@gmail.com,patrícia.gomes@gmail.com,patrícia.gomes@gmail.com,patrícia.gomes@gmail.com,http://linkedin.com/in/patríciagomes,http://linkedin.com/in/patríciagomes,http://linkedin.com/in/patríciagomes,http://linkedin.com/in/patríciagomes,@patríciagomes,@patríciagomes,@patríciagomes,@patríciagomes,"Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132","Rua Tangará, 132",Whatsapp,Whatsapp,Whatsapp,Whatsapp,714792641,714792641,714792641,714792641,159.357.486-06,159.357.486-06,159.357.486-06,159.357.486-06,Viúvo,Viúvo,Viúvo,Viúvo,Economista,Economista,Economista,Economista,44,44,44,44,Masculino,Masculino,Masculino,Masculino,14/05/1990,14/05/1990,14/05/1990,14/05/1990
